447, 0.231732
448, 0.016810
449, 0.005158
450, -0.025302
451, -0.001283
452, 0.109811
453, 0.213019
454, -0.111589
455, -0.196267
456, 0.189940
457, -0.244001
458, 0.121816
459, 0.155403
460, 0.142066
461, -0.177237
462, 0.029074
463, 0.129908
464, -0.249707
465, 0.020724
466, -0.164300
467, 0.004406
468, 0.203345
469, 0.008875
470, -0.155479
471, -0.221195
472, 0.155137
473, -0.020460
474, 0.087411
475, -0.146291
476, -0.087516
477, -0.066835
478, -0.169675
479, -0.148068
480, -0.193579
481, 0.164495
482, 0.183355
483, 0.230999
484, 0.101557
485, 0.022185
486, 0.016200
487, -0.145353
488, 0.185698
489, 0.186157
490, -0.198730
491, 0.125073
492, -0.202027
493, 0.052005
494, -0.140633
495, 0.088681
496, 0.044235
497, -0.002323
498, 0.208067
499, 0.177828
500, -0.203625
501, 0.208606
502, -0.193513
503, 0.191618
504, -0.194595
505, 0.160110
506, -0.091948
507, -0.070188
508, -0.103101
509, -0.042040
510, 0.069721
511, 0.064167
512, -0.035805
513, -0.127383
514, 0.132623
515, -0.155983
516, -0.235301
517, -0.125128
518, -0.108461
519, -0.163209
520, -0.149563
521, -0.034363
522, 0.109088
523, -0.146721
524, -0.037454
525, 0.207812
526, 0.236117
527, -0.105693
528, 0.140641
529, 0.132829
530, 0.008254
531, -0.221788
532, -0.011093
533, 0.027054
534, -0.214384
535, 0.009269
536, 0.159139
537, 0.006157
538, -0.112877
539, 0.155152
540, -0.198709
541, -0.197716
542, -0.136101
543, 0.062419
544, -0.126516
545, -0.151596
546, -0.131929
547, -0.131291
548, 0.033472
549, 0.133817
550, 0.103553
551, -0.234548
552, -0.124227
553, -0.026025
554, -0.199730
555, 0.237325
556, -0.037106
557, -0.041915
558, 0.124312
559, -0.130458
560, -0.104839
561, 0.035051
562, -0.060685
563, -0.010607
564, 0.206644
565, 0.228563
566, 0.189521
567, -0.132920
568, -0.205584
569, 0.023975
570, 0.089614
571, 0.075742
572, 0.073427
573, -0.073835
574, -0.091584
575, 0.147023
576, 0.034147
577, -0.045771
578, 0.096394
579, -0.136736
580, 0.113229
581, -0.052630
582, -0.171174
583, -0.086518
584, -0.209734
585, -0.157722
586, 0.031523
587, -0.106485
588, -0.099136
589, 0.225547
590, -0.155055
591, 0.195646
592, -0.012509
593, 0.102376
594, 0.017999
595, -0.024263
596, 0.157551
597, 0.141557
598, 0.198064
599, -0.109944
600, 0.065411
601, -0.212354
602, 0.216397
603, 0.079150
604, -0.147766
605, 0.131466
606, -0.024249
607, -0.207554
608, -0.141559
609, 0.108620
610, -0.192981
611, -0.091768
612, 0.185631
613, 0.183543
614, -0.006902
615, -0.048624
616, 0.010645
617, 0.063335
618, -0.238692
619, -0.070176
620, 0.216413
621, 0.217481
622, -0.006043
623, 0.152459
624, -0.113567
625, -0.034165
626, 0.160300
627, -0.139095
628, 0.131181
629, -0.107259
630, -0.029133
631, -0.181031
632, -0.231929
633, 0.241906
634, -0.126694
635, -0.104123
636, -0.233688
637, 0.026632
638, -0.090562
639, 0.190710
640, 0.139520
641, 0.104324
642, -0.025805
643, -0.005118
644, -0.063949
645, 0.162824
646, -0.033800
647, -0.125134
648, 0.032933
649, -0.186612
650, 0.084686
651, -0.166840
652, -0.104239
653, -0.047878
654, -0.027654
655, -0.152488
656, -0.224110
657, 0.192415
658, -0.184147
659, 0.045032
660, -0.063215
661, -0.022718
662, 0.134191
663, -0.195186
664, -0.030868
665, 0.047810
666, 0.187407
667, 0.191274
668, -0.193198
669, 0.107536
670, -0.237188
671, 0.082767
672, 0.204126
673, -0.140923
674, -0.037153
675, 0.185505
676, 0.029129
677, 0.237127
678, 0.157339
679, 0.198803
680, 0.238701
681, 0.189876
682, -0.053217
683, 0.181489
684, 0.214920
685, 0.071608
686, 0.081054
687, 0.155565
688, -0.224306
689, 0.238898
690, 0.181934
691, -0.084122
692, 0.190443
693, -0.195635
694, -0.097919
695, 0.111498
696, -0.131679
697, 0.090342
698, 0.195349
699, -0.214920
700, 0.057742
701, -0.215477
702, 0.109686
703, 0.217284
704, 0.224629
705, -0.243034
706, -0.027322
707, 0.052685
708, 0.179755
709, -0.242942
710, 0.041411
711, -0.158670
712, 0.077314
713, -0.055683
714, 0.222979
715, 0.028553
716, -0.225109
717, -0.197829
718, -0.077678
719, -0.233915
720, -0.163846
721, -0.004915
722, -0.240734
723, 0.080230
724, 0.057300
725, -0.123287
726, 0.158497
727, 0.153160
728, 0.201924
729, 0.246997
730, -0.056891
731, 0.206188
732, -0.203618
733, -0.220047
734, 0.200098
735, 0.060237
736, 0.140944
737, 0.156674
738, 0.096869
739, -0.132696
740, -0.095187
741, -0.089446
742, -0.026017
743, -0.214820
744, 0.039478
745, 0.226478
746, 0.161615
747, 0.066896
748, -0.126386
749, -0.107626
750, 0.011647
751, -0.167890
752, 0.128361
753, -0.227758
754, -0.026848
755, -0.027306
756, 0.076501
757, 0.224537
758, -0.204142
759, 0.226506
760, 0.182006
761, -0.081457
762, 0.178766
763, 0.064970
764, 0.008865
765, 0.222194
766, 0.007927
767, -0.111272
768, 0.215700
769, 0.173500
770, -0.193078
771, -0.188058
772, 0.053367
773, 0.123162
774, 0.100971
775, 0.024743
776, 0.170727
777, 0.245159
778, 0.223927
779, -0.169090
780, -0.072140
781, -0.074492
782, 0.231604
783, 0.109170
784, -0.225409
785, -0.136871
786, -0.215022
787, 0.085733
788, 0.114007
789, 0.091777
790, 0.108589
791, 0.218058
792, -0.099413
793, 0.051505
794, 0.042531
795, 0.249161
796, -0.173825
797, 0.063658
798, -0.205420
799, 0.005715
800, -0.211915
801, 0.227510
802, -0.011763
803, 0.219340
804, -0.000036
805, -0.145123
806, 0.225671
807, 0.146820
808, -0.069931
809, -0.240696
810, -0.180993
811, -0.040495
812, 0.161347
813, -0.015104
814, 0.073287
815, -0.037513
816, 0.167171
817, 0.120455
818, 0.134712
819, 0.248169
820, 0.000024
821, 0.201879
822, 0.130704
823, 0.012801
824, 0.002816
825, 0.156995
826, 0.246050
827, -0.072814
828, 0.236847
829, -0.169143
830, 0.105373
831, -0.070737
832, -0.061713
833, -0.176786
834, 0.091780
835, 0.034844
836, -0.218088
837, 0.021184
838, 0.153196
839, -0.106743
840, 0.054731
841, -0.218768
842, -0.120249
843, -0.125384
844, 0.242532
845, 0.173791
846, -0.029074
847, -0.127863
848, 0.184762
849, -0.145158
850, -0.076542
851, 0.189909
852, -0.017023
853, -0.033841
854, 0.084796
855, 0.182024
856, -0.040793
857, 0.195619
858, 0.141627
859, 0.186360
860, -0.031012
861, 0.203437
862, -0.100155
863, -0.032352
864, -0.240187
865, -0.208239
866, 0.019531
867, 0.196643
868, -0.048595
869, -0.189685
870, -0.060263
871, -0.004950
872, 0.022476
873, -0.015520
874, -0.132950
875, -0.097007
876, 0.010954
877, -0.037837
878, 0.075604
879, -0.135898
880, 0.113880
881, 0.123515
882, 0.158084
883, 0.000249
884, 0.008441
885, -0.130014
886, 0.191352
887, 0.136644
888, -0.187325
889, 0.162048
890, 0.220087
891, 0.157770
892, -0.062231
893, -0.016316
894, -0.212204
895, 0.213280
896, -0.072622
897, 0.013170
898, 0.207724
899, -0.200177
900, 0.090295
901, -0.018247
902, 0.034697
903, -0.090550
904, 0.010189
905, 0.231706
906, 0.050176
907, 0.046690
908, -0.081278
909, -0.127028
910, 0.221879
911, 0.078805
912, -0.035687
913, 0.192049
914, 0.095477
915, -0.208378
916, 0.137113
917, 0.033670
918, -0.072531
919, 0.130100
920, 0.061081
921, -0.095459
922, -0.248932
923, 0.166983
924, -0.206418
925, 0.124376
926, 0.120465
927, 0.050797
928, -0.109628
929, -0.108168
930, -0.160443
931, -0.157515
932, 0.201921
933, 0.225484
934, -0.136820
935, -0.237343
936, -0.111093
937, -0.092189
938, 0.113981
939, 0.005262
940, 0.006932
941, 0.196884
942, 0.027287
943, -0.026986
944, 0.079055
945, 0.036274
946, -0.166798
947, -0.160601
948, 0.090132
949, 0.169892
950, -0.155565
951, -0.133731
952, 0.190728
953, -0.033822
954, -0.074006
955, -0.087930
956, 0.146790
957, -0.163199
958, 0.024095
959, -0.206950
960, -0.087701
961, 0.226609
962, -0.157907
963, 0.209656
964, 0.077085
965, 0.080272
966, -0.196441
967, 0.243664
968, -0.248025
969, -0.170781
970, -0.188576
971, 0.199510
972, -0.249017
973, 0.018160
974, 0.037847
975, 0.117128
976, -0.037954
977, 0.112689
978, -0.180352
979, 0.202146
980, 0.166791
981, 0.005789
982, -0.183420
983, 0.085482
984, -0.069649
985, -0.074564
986, 0.085059
987, -0.214847
988, -0.086369
989, 0.239609
990, 0.170993
991, 0.039680
992, -0.130094
993, 0.146497
994, -0.164421
995, 0.036440
996, 0.247636
997, 0.101628
998, -0.141255
999, -0.189319
1000, -0.092392
