288, -0.101932, 0.007017, 0.001694
289, -0.095428, -0.074922, 0.085564
290, -0.031515, -0.141546, 0.061396
291, 0.102826, -0.125903, -0.050845
292, -0.083371, -0.109718, 0.057882
293, -0.028421, -0.078952, -0.036977
294, -0.078599, -0.081100, -0.097180
295, 0.085202, -0.074232, -0.055423
296, -0.011860, -0.076731, 0.102452
297, 0.069580, -0.144328, -0.087701
298, -0.018366, -0.016364, 0.010390
299, -0.094682, 0.025563, 0.054081
300, 0.075596, 0.002911, -0.061696
301, -0.084702, -0.061271, 0.022571
302, 0.030580, -0.034852, -0.070177
303, 0.131852, -0.024546, -0.110908
304, -0.075029, 0.011006, -0.070276
305, -0.064110, -0.134590, -0.123471
306, -0.082555, -0.025890, -0.021123
307, -0.068533, -0.058778, -0.146798
308, -0.050370, 0.143472, 0.037524
309, -0.132290, -0.078714, 0.101768
310, -0.019146, 0.035370, -0.103403
311, 0.130080, -0.125511, 0.125084
312, 0.128640, 0.046520, -0.145737
313, 0.043724, -0.024905, 0.009569
314, 0.054710, 0.012246, -0.041989
315, 0.040901, 0.023250, -0.126964
316, -0.060188, -0.082249, 0.100305
317, 0.023087, -0.095259, -0.102413
318, -0.065544, -0.030840, -0.047391
319, 0.139959, -0.098647, -0.077885
320, 0.027840, 0.055056, 0.014794
321, -0.112763, -0.030839, 0.025566
322, 0.034579, 0.114451, 0.090716
323, -0.096870, 0.133221, 0.040995
324, 0.134876, -0.106604, -0.050233
325, -0.132974, -0.046107, -0.132219
326, 0.128158, -0.004368, 0.137645
327, -0.140045, 0.084014, 0.132377
328, 0.147960, 0.144602, 0.032371
329, -0.132600, 0.099153, 0.009405
330, -0.076008, -0.122993, 0.128164
331, 0.134764, -0.104911, -0.031249
332, 0.045347, -0.009182, 0.143021
333, -0.106479, -0.011653, 0.102145
334, 0.066221, 0.004857, -0.130109
335, 0.127749, 0.115115, -0.057749
336, -0.099812, 0.069276, -0.126489
337, 0.067612, -0.075633, -0.039319
338, 0.134026, -0.083861, 0.115093
339, 0.038733, 0.012892, -0.145697
340, -0.012019, 0.144599, -0.099215
341, -0.104679, 0.119031, -0.034369
342, 0.085914, 0.003100, -0.142567
343, -0.046394, -0.020951, -0.027805
344, -0.086778, -0.045182, -0.080205
345, -0.053626, -0.096933, 0.041513
346, -0.144298, -0.001389, -0.077490
347, 0.036255, -0.114791, -0.112963
348, 0.018119, 0.121435, -0.124318
349, 0.060573, -0.120235, 0.067824
350, 0.068675, -0.053023, 0.004554
351, 0.097628, -0.028635, -0.036104
352, -0.134930, -0.148893, 0.098152
353, 0.100082, -0.046208, -0.134484
354, 0.035075, -0.048458, 0.000688
355, 0.029427, 0.016493, -0.121067
356, -0.059241, 0.021421, 0.072378
357, 0.065693, -0.145674, 0.047402
358, -0.088791, -0.012019, 0.147717
359, 0.044595, 0.129310, -0.115076
360, 0.031988, 0.118377, -0.011450
361, 0.010580, -0.083309, -0.100862
362, 0.033071, 0.082544, -0.007457
363, -0.116926, -0.116227, 0.062060
364, -0.018149, 0.033614, 0.121055
365, -0.105012, -0.148084, 0.121355
366, 0.054003, -0.120393, 0.102805
367, -0.051341, 0.102099, 0.053907
368, -0.064439, 0.002138, 0.139550
369, -0.083856, -0.033606, -0.149546
370, -0.125801, 0.137733, -0.046889
371, -0.033695, 0.138720, -0.039026
372, 0.087520, 0.005973, 0.058818
373, 0.071911, 0.143561, 0.075818
374, 0.131234, -0.032539, -0.038829
375, -0.042578, 0.092909, -0.149602
376, -0.055427, 0.054297, -0.028249
377, 0.087326, 0.134724, 0.034964
378, 0.137931, 0.146950, -0.137691
379, 0.121503, 0.061802, 0.008304
380, 0.036938, -0.035467, -0.086931
381, -0.092201, -0.001790, 0.097757
382, -0.051398, 0.047193, 0.107631
383, -0.059094, -0.075705, -0.017805
384, 0.120835, 0.093074, 0.086888
385, -0.053625, 0.012547, 0.073905
386, -0.080258, 0.123404, 0.015789
387, -0.007566, -0.026747, 0.016154
388, -0.144552, 0.017493, 0.028105
389, 0.106997, -0.019123, -0.104936
390, -0.061016, -0.022078, -0.123955
391, 0.125887, -0.023058, -0.066842
392, 0.105900, -0.071189, 0.105651
393, 0.129954, 0.108388, 0.145564
394, -0.055107, 0.132658, -0.013560
395, 0.118695, -0.143554, -0.114564
396, 0.020093, 0.043108, 0.135617
397, 0.117872, -0.050131, 0.110669
398, -0.050485, -0.088499, -0.013287
399, -0.077221, 0.087850, 0.148808
400, 0.105213, 0.127744, -0.067516
401, -0.082189, -0.137171, -0.115858
402, -0.071264, -0.050592, 0.077481
403, -0.093619, 0.083495, -0.106134
404, -0.053161, 0.067850, -0.049395
405, 0.102739, 0.125014, 0.024823
406, 0.001120, -0.048400, 0.034004
407, -0.104208, 0.093690, 0.086522
408, -0.125477, 0.013280, -0.117175
409, 0.097420, 0.127849, -0.051500
410, -0.095111, -0.034622, 0.146402
411, -0.037782, 0.119237, -0.066358
412, 0.126037, -0.102843, 0.081574
413, 0.093206, 0.120173, -0.086271
414, -0.018398, 0.002739, -0.100268
415, -0.145812, -0.139465, 0.002481
416, -0.111919, 0.012278, -0.041615
417, -0.042480, 0.107423, 0.114575
418, 0.081490, 0.050376, 0.040058
419, -0.042908, 0.003314, 0.104692
420, 0.016371, 0.055302, 0.061553
421, -0.099693, -0.092952, 0.132617
422, -0.095558, 0.132744, 0.115998
423, 0.097345, 0.117123, -0.147147
424, -0.137747, 0.136235, -0.023967
425, -0.121237, -0.116711, -0.076064
426, 0.034071, -0.077240, 0.143294
427, -0.012044, -0.039221, 0.085384
428, 0.048512, -0.149445, 0.082662
429, 0.033633, -0.141463, -0.072720
430, 0.065070, -0.013329, 0.000676
431, 0.009173, -0.063437, 0.098519
432, 0.031799, -0.096228, -0.054951
433, -0.077834, 0.046933, 0.016651
434, -0.066921, 0.048118, 0.001872
435, -0.135020, -0.042926, 0.074196
436, 0.111771, 0.070621, -0.016151
437, 0.039040, -0.110759, 0.068634
438, -0.060980, 0.049000, -0.017183
439, -0.011892, -0.037258, -0.020224
440, 0.073895, 0.116481, -0.124737
441, 0.076990, -0.039823, 0.055539
442, 0.092847, -0.062746, 0.011314
443, 0.094149, 0.073444, -0.049575
444, -0.140096, 0.031287, -0.064329
445, 0.055967, -0.020414, -0.066806
446, 0.018676, -0.133455, 0.040151
447, 0.087135, 0.021027, -0.031859
448, 0.002865, 0.064612, 0.009956
449, 0.065576, 0.128494, -0.062795
450, 0.144382, -0.021843, -0.096422
451, -0.111288, 0.048139, -0.042182
452, -0.047016, 0.146236, -0.095288
453, -0.084933, -0.141704, 0.067285
454, 0.098053, 0.042382, 0.077787
455, -0.068006, 0.003508, -0.125780
456, -0.025334, -0.129713, 0.066386
457, -0.000540, 0.009393, -0.007444
458, 0.020635, -0.143136, -0.138249
459, -0.014730, -0.012578, 0.077846
460, 0.066953, -0.027830, -0.141509
461, -0.005331, 0.106629, -0.006435
462, -0.023170, -0.127567, -0.057242
463, -0.133082, -0.112061, -0.068100
464, -0.136595, -0.111713, -0.087745
465, 0.118514, -0.038464, 0.012394
466, -0.133295, 0.122608, 0.075860
467, -0.058627, 0.002270, -0.053076
468, -0.004000, -0.107258, -0.050642
469, -0.127519, 0.064389, -0.080888
470, 0.138293, -0.002429, -0.110882
471, 0.099779, 0.136396, -0.017394
472, -0.144387, 0.145627, 0.065386
473, 0.129200, 0.005573, -0.053727
474, 0.122287, 0.142306, 0.042539
475, -0.006587, 0.043093, 0.107347
476, -0.108291, -0.134595, -0.098754
477, -0.023996, 0.043889, -0.079092
478, 0.130690, -0.120899, 0.135260
479, 0.003410, 0.025404, -0.068893
480, 0.134583, -0.057271, -0.107775
481, -0.131171, -0.038204, -0.022446
482, -0.023484, 0.057212, -0.067343
483, 0.008701, -0.117326, -0.101028
484, -0.007645, 0.050192, -0.031412
485, -0.041503, 0.123236, 0.007564
486, 0.045228, -0.068831, 0.010327
487, -0.083820, 0.127562, 0.144245
488, -0.098677, 0.036580, -0.149057
489, 0.105072, -0.076101, -0.062146
490, -0.123614, -0.042891, -0.014853
491, 0.094764, 0.035614, -0.049899
492, 0.129463, -0.129963, -0.121377
493, 0.147420, -0.116059, 0.091672
494, 0.116751, 0.141817, 0.123835
495, 0.022740, -0.106426, -0.133998
496, -0.138618, 0.099361, 0.030015
497, 0.060081, -0.091354, 0.110654
498, 0.024081, -0.063455, -0.118021
499, 0.005836, -0.087282, 0.100889
500, 0.133730, 0.097586, 0.108204
501, 0.045326, -0.040259, 0.059117
502, -0.095897, 0.005761, -0.113510
503, -0.064390, -0.147479, -0.028641
504, 0.088023, 0.043573, 0.090968
505, -0.131440, 0.043388, -0.136311
506, 0.042735, 0.039362, -0.089761
507, 0.080604, 0.000217, 0.019730
508, -0.101300, 0.053924, 0.012812
509, -0.095003, 0.080578, 0.035968
510, 0.060357, -0.139120, 0.059640
511, -0.082846, -0.035048, 0.110416
512, -0.097512, -0.072858, 0.036226
513, -0.101891, 0.002640, -0.017586
514, -0.068442, -0.085674, 0.005952
515, 0.090446, 0.128746, 0.038466
516, 0.142394, 0.134465, -0.119312
517, -0.025202, 0.135465, 0.114189
518, 0.001809, 0.076353, -0.002412
519, 0.104323, -0.006189, -0.119790
520, -0.100728, 0.046170, -0.006075
521, 0.071108, 0.080074, 0.115156
522, 0.119989, -0.051659, -0.134893
523, -0.018176, 0.041396, -0.099287
524, 0.125756, 0.074218, -0.043047
525, 0.013861, -0.143554, -0.078529
526, 0.132081, 0.121793, 0.131821
527, -0.062063, -0.052286, -0.128283
528, 0.101121, 0.020390, -0.110884
529, 0.069129, 0.061357, -0.074252
530, -0.100168, 0.008061, -0.021434
531, -0.128286, -0.073599, 0.059937
532, -0.025456, 0.076890, 0.030048
533, 0.044814, -0.031127, -0.145841
534, 0.118969, 0.057009, -0.063891
535, -0.030693, -0.135459, 0.068070
536, 0.025938, 0.069311, -0.114176
537, -0.003534, -0.012793, -0.063968
538, 0.015085, -0.054153, -0.134632
539, -0.074102, -0.138837, -0.117033
540, -0.139567, 0.108790, 0.043894
541, 0.109410, -0.126800, -0.006052
542, -0.043435, 0.000253, 0.066280
543, 0.023226, 0.050160, 0.100030
544, 0.146309, -0.011683, -0.110323
545, -0.139614, -0.003234, 0.099856
546, -0.003388, -0.016133, 0.029460
547, 0.128257, 0.105707, -0.048947
548, 0.028845, -0.029792, 0.108101
549, -0.138398, -0.139150, 0.093008
550, 0.070202, 0.074824, -0.141101
551, 0.012335, -0.016849, 0.141591
552, -0.113948, 0.031680, 0.069604
553, 0.097130, -0.051370, -0.071697
554, -0.075097, 0.004514, -0.033092
555, 0.091497, -0.086868, 0.131617
556, 0.007678, -0.074232, 0.027561
557, -0.096499, -0.077295, -0.108579
558, 0.034785, 0.041181, 0.104695
559, 0.083351, 0.066024, -0.002199
560, -0.031167, 0.091290, 0.059924
561, -0.048228, -0.082277, 0.041685
562, -0.021127, -0.111196, 0.055767
563, 0.016367, -0.128566, -0.015306
564, 0.126998, 0.027671, -0.088178
565, 0.046919, -0.122328, -0.120842
566, -0.059397, 0.107301, 0.081936
567, 0.051668, -0.045121, 0.095239
568, 0.028015, -0.095569, 0.128092
569, -0.000861, -0.043330, -0.113245
570, 0.071944, 0.057742, -0.095282
571, -0.106918, 0.030868, 0.143456
572, 0.060685, -0.059724, -0.087769
573, -0.128130, 0.030150, -0.089824
574, -0.035116, 0.080210, 0.100878
575, 0.008982, 0.047745, -0.065278
576, 0.146331, -0.143476, 0.097997
577, 0.009267, -0.129948, -0.094434
578, -0.112376, -0.048651, 0.122706
579, -0.141249, 0.057439, -0.051932
580, 0.055908, -0.137711, 0.084401
581, 0.013061, -0.044183, 0.024903
582, 0.090173, -0.097169, 0.078673
583, 0.028650, -0.073892, 0.000957
584, -0.066167, -0.045722, 0.013089
585, -0.058737, 0.136970, -0.026490
586, 0.039318, -0.114173, 0.037660
587, -0.113557, 0.105615, -0.010698
588, -0.120592, 0.040182, 0.026120
589, -0.122222, 0.002279, 0.116886
590, 0.126593, -0.096069, 0.019482
591, 0.073715, -0.059773, 0.052434
592, 0.123695, 0.097819, 0.092659
593, 0.112643, 0.129044, -0.000372
594, 0.016566, 0.090964, -0.016976
595, -0.036490, 0.020886, 0.072820
596, -0.014163, -0.107195, 0.118615
597, -0.087421, 0.136756, 0.142333
598, -0.044212, 0.022670, 0.037310
599, 0.107076, -0.042613, -0.055991
600, 0.015017, 0.149607, -0.121373
601, -0.126511, -0.119670, -0.030821
602, -0.144789, 0.008851, 0.061418
603, 0.015920, -0.143345, -0.062622
604, -0.098387, -0.131947, -0.139871
605, 0.102321, -0.084897, -0.086893
606, 0.028467, -0.013331, 0.037899
607, -0.078944, 0.062927, -0.065931
608, -0.072931, -0.105797, 0.111845
609, -0.085561, -0.145275, -0.098505
610, 0.114160, -0.033397, 0.048223
611, -0.072289, 0.133260, -0.030290
612, 0.024621, -0.018157, -0.012984
613, -0.121973, 0.064429, 0.084638
614, 0.024337, 0.070851, -0.001014
615, -0.131172, -0.094169, -0.132370
616, 0.042383, 0.115075, -0.060127
617, -0.049282, 0.133012, -0.029267
618, -0.075471, 0.044257, 0.139542
619, 0.040467, -0.043628, -0.027969
620, -0.066856, 0.131625, 0.072494
621, -0.025899, 0.125634, -0.006085
622, -0.063279, 0.124480, 0.005455
623, 0.143366, 0.025752, 0.149616
624, -0.065459, 0.135655, -0.062371
625, 0.097101, -0.029752, 0.021507
626, 0.082438, 0.142521, -0.030779
627, 0.093473, 0.043217, -0.128908
628, -0.042948, -0.145445, -0.093205
629, 0.004521, 0.019802, 0.114849
630, 0.146416, -0.146048, -0.058649
631, 0.057145, 0.015560, 0.042113
632, -0.064876, 0.012456, -0.034870
633, 0.114048, 0.085917, 0.058571
634, -0.000267, 0.102355, 0.148548
635, -0.070988, -0.136447, -0.092312
636, -0.047364, -0.091516, 0.039548
637, -0.076147, -0.059445, -0.039087
638, -0.035270, -0.066317, -0.015045
639, 0.036276, -0.098257, 0.085238
640, 0.056312, -0.006070, 0.077087
641, -0.083251, 0.071995, -0.102746
642, 0.135000, -0.131054, 0.055302
643, 0.116623, 0.094752, -0.020364
644, -0.052358, 0.000789, -0.044411
645, -0.054133, 0.015282, 0.034635
646, -0.014805, 0.133258, -0.147715
647, -0.149319, -0.016107, -0.090832
648, 0.087734, 0.013545, -0.010807
649, 0.076623, 0.126078, 0.011259
650, 0.116975, -0.104808, -0.110130
651, -0.074449, -0.087230, -0.091363
652, 0.054270, 0.092726, 0.002767
653, 0.015354, -0.090417, -0.149755
654, -0.055376, -0.075248, -0.000570
655, -0.090067, 0.112259, 0.106436
656, -0.087748, -0.121541, -0.131906
657, -0.129187, -0.009488, 0.084227
658, 0.019867, -0.011464, -0.012040
659, -0.136877, -0.063258, 0.030260
660, 0.139438, 0.106425, 0.059193
661, -0.037048, 0.080045, -0.032924
662, 0.079660, -0.007033, 0.022186
663, -0.063639, -0.113911, -0.001707
664, -0.021990, 0.089569, -0.009290
665, -0.146702, 0.086806, -0.045349
666, -0.112369, -0.042145, 0.028933
667, 0.043008, 0.055210, -0.068650
668, -0.139496, 0.013468, -0.022315
669, -0.087721, 0.031344, 0.030737
670, -0.066178, -0.130500, -0.115967
671, -0.125214, 0.094426, -0.007939
672, -0.128332, 0.122697, 0.141705
673, 0.120200, 0.042522, -0.049999
674, 0.023005, -0.081503, 0.018127
675, 0.058882, -0.101026, -0.073587
676, 0.016652, -0.000077, 0.093544
677, -0.030398, -0.075037, -0.142377
678, -0.147225, 0.003627, -0.122734
679, 0.132217, 0.009741, 0.046127
680, -0.018594, -0.096288, -0.059483
681, 0.069069, 0.120991, 0.089442
682, 0.087702, -0.149696, -0.010795
683, -0.023292, -0.142842, -0.029208
684, -0.134986, -0.084168, 0.146463
685, 0.072856, 0.074321, 0.078914
686, 0.105879, 0.013157, 0.103749
687, -0.127886, -0.024493, -0.119376
688, -0.030861, 0.083580, -0.049480
689, 0.096759, 0.113961, 0.009832
690, -0.019590, -0.146794, 0.007760
691, 0.070175, 0.082646, -0.043043
692, -0.045752, 0.136460, -0.010894
693, 0.046419, 0.092242, 0.088078
694, -0.142506, 0.036819, 0.089217
695, -0.065214, 0.048132, -0.065210
696, 0.127009, -0.103639, 0.145676
697, -0.082610, -0.116415, -0.121285
698, -0.083940, -0.036977, 0.108946
699, -0.099743, 0.045207, -0.039762
700, -0.019537, 0.071936, -0.072291
